family,strategy,policy,month,available_bets,bets,net,ending_bankroll,min_bankroll,max_principal_loss,max_drawdown,wins,refunds,losses,stop_reason,last_issue,target_reached,last_bet_time_cn
predictions,predictor5:找平衡:big_small:low100:pc28_high_regular,target100_bankroll,2026-09,27,27,-3.9,96.1,92.4,7.6,8.45,6,6,15,sample_end,3477997,False,2026-09-05T01:09:00+08:00
predictions,predictor5:找平衡:big_small:low100:pc28_high_regular,target100_limit99,2026-07,1,1,0.0,100.0,100.0,0.0,0.0,0,1,0,sample_end,3456086,False,2026-07-12T12:45:30+08:00
predictions,predictor5:找平衡:big_small:low100:pc28_high_regular,target100_limit99,2026-08,5,5,1.7,101.7,99.0,1.0,1.0,2,1,2,sample_end,3467668,False,2026-08-10T08:19:30+08:00
predictions,predictor5:找平衡:big_small:low100:pc28_high_regular,target100_limit99,2026-09,27,27,-3.9,96.1,92.4,7.6,8.45,6,6,15,sample_end,3477997,False,2026-09-05T01:09:00+08:00
predictions,predictor5:找平衡:big_small:low100:pc28_netdisk_regular,target100_bankroll,2026-07,1,1,0.98,100.98,100.0,0.0,0.0,1,0,0,sample_end,3456086,False,2026-07-12T12:45:30+08:00
predictions,predictor5:找平衡:big_small:low100:pc28_netdisk_regular,target100_bankroll,2026-08,5,5,0.94,100.94,99.96,0.04,1.02,3,0,2,sample_end,3467668,False,2026-08-10T08:19:30+08:00
predictions,predictor5:找平衡:big_small:low100:pc28_netdisk_regular,target100_bankroll,2026-09,27,27,-3.24,96.76,92.84,7.16,8.12,12,0,15,sample_end,3477997,False,2026-09-05T01:09:00+08:00
predictions,predictor5:找平衡:big_small:low100:pc28_netdisk_regular,target100_limit99,2026-07,1,1,0.98,100.98,100.0,0.0,0.0,1,0,0,sample_end,3456086,False,2026-07-12T12:45:30+08:00
predictions,predictor5:找平衡:big_small:low100:pc28_netdisk_regular,target100_limit99,2026-08,5,5,0.94,100.94,99.96,0.04,1.02,3,0,2,sample_end,3467668,False,2026-08-10T08:19:30+08:00
predictions,predictor5:找平衡:big_small:low100:pc28_netdisk_regular,target100_limit99,2026-09,27,27,-3.24,96.76,92.84,7.16,8.12,12,0,15,sample_end,3477997,False,2026-09-05T01:09:00+08:00
predictions,predictor5:找平衡:combo:direct:pc28_high_regular,target100_bankroll,2026-07,8478,1438,100.17,200.17,75.52,24.48,53.7,209,181,1048,profit_target,3456182,True,2026-07-12T18:21:30+08:00
predictions,predictor5:找平衡:combo:direct:pc28_high_regular,target100_bankroll,2026-08,2710,1820,-99.42,0.58,0.58,99.42,143.48,236,197,1387,insufficient_for_one_unit,3467628,False,2026-08-10T05:59:30+08:00
predictions,predictor5:找平衡:combo:direct:pc28_high_regular,target100_bankroll,2026-09,1804,1530,-99.19,0.81,0.81,99.19,149.08,192,179,1159,insufficient_for_one_unit,3478117,False,2026-09-05T08:09:00+08:00
predictions,predictor5:找平衡:combo:direct:pc28_high_regular,target100_limit99,2026-07,8478,1438,100.17,200.17,75.52,24.48,53.7,209,181,1048,profit_target,3456182,True,2026-07-12T18:21:30+08:00
predictions,predictor5:找平衡:combo:direct:pc28_high_regular,target100_limit99,2026-08,2710,1819,-98.42,1.58,1.58,98.42,142.48,236,197,1386,loss_limit,3467627,False,2026-08-10T05:56:00+08:00
predictions,predictor5:找平衡:combo:direct:pc28_high_regular,target100_limit99,2026-09,1804,1529,-98.19,1.81,1.81,98.19,148.08,192,179,1158,loss_limit,3478116,False,2026-09-05T08:05:30+08:00
predictions,predictor5:找平衡:combo:direct:pc28_netdisk_regular,target100_bankroll,2026-07,8478,1439,100.0,200.0,79.6,20.4,34.4,391,0,1048,profit_target,3456183,True,2026-07-12T18:25:00+08:00
predictions,predictor5:找平衡:combo:direct:pc28_netdisk_regular,target100_bankroll,2026-08,2710,887,-99.8,0.2,0.2,99.8,121.4,197,0,690,insufficient_for_one_unit,3466657,False,2026-08-07T20:15:00+08:00
predictions,predictor5:找平衡:combo:direct:pc28_netdisk_regular,target100_bankroll,2026-09,1804,1804,-87.4,12.6,6.0,94.0,122.6,439,0,1365,sample_end,3479167,False,2026-09-07T23:03:00+08:00
predictions,predictor5:找平衡:combo:direct:pc28_netdisk_regular,target100_limit99,2026-07,8478,1439,100.0,200.0,79.6,20.4,34.4,391,0,1048,profit_target,3456183,True,2026-07-12T18:25:00+08:00
predictions,predictor5:找平衡:combo:direct:pc28_netdisk_regular,target100_limit99,2026-08,2710,886,-98.8,1.2,1.2,98.8,120.4,197,0,689,loss_limit,3466656,False,2026-08-07T20:11:30+08:00
predictions,predictor5:找平衡:combo:direct:pc28_netdisk_regular,target100_limit99,2026-09,1804,1804,-87.4,12.6,6.0,94.0,122.6,439,0,1365,sample_end,3479167,False,2026-09-07T23:03:00+08:00
predictions,predictor5:找平衡:combo:high100:pc28_high_regular,target100_bankroll,2026-07,1270,1270,-16.31,83.69,41.61,58.39,111.79,173,137,960,sample_end,3463716,False,2026-07-31T12:17:30+08:00
predictions,predictor5:找平衡:combo:high100:pc28_high_regular,target100_bankroll,2026-08,176,176,3.83,103.83,78.32,21.68,27.01,26,13,137,sample_end,3469317,False,2026-08-14T10:43:00+08:00
predictions,predictor5:找平衡:combo:high100:pc28_high_regular,target100_bankroll,2026-09,170,170,-35.91,64.09,61.99,38.01,47.56,18,17,135,sample_end,3479056,False,2026-09-07T16:01:30+08:00
predictions,predictor5:找平衡:combo:high100:pc28_high_regular,target100_limit99,2026-07,1270,1270,-16.31,83.69,41.61,58.39,111.79,173,137,960,sample_end,3463716,False,2026-07-31T12:17:30+08:00
predictions,predictor5:找平衡:combo:high100:pc28_high_regular,target100_limit99,2026-08,176,176,3.83,103.83,78.32,21.68,27.01,26,13,137,sample_end,3469317,False,2026-08-14T10:43:00+08:00
predictions,predictor5:找平衡:combo:high100:pc28_high_regular,target100_limit99,2026-09,170,170,-35.91,64.09,61.99,38.01,47.56,18,17,135,sample_end,3479056,False,2026-09-07T16:01:30+08:00
predictions,predictor5:找平衡:combo:high100:pc28_netdisk_regular,target100_bankroll,2026-07,1270,1270,-31.0,69.0,38.8,61.2,90.4,310,0,960,sample_end,3463716,False,2026-07-31T12:17:30+08:00
predictions,predictor5:找平衡:combo:high100:pc28_netdisk_regular,target100_bankroll,2026-08,176,176,-19.4,80.6,75.2,24.8,28.0,39,0,137,sample_end,3469317,False,2026-08-14T10:43:00+08:00
predictions,predictor5:找平衡:combo:high100:pc28_netdisk_regular,target100_bankroll,2026-09,170,170,-33.8,66.2,64.4,35.6,35.6,35,0,135,sample_end,3479056,False,2026-09-07T16:01:30+08:00
predictions,predictor5:找平衡:combo:high100:pc28_netdisk_regular,target100_limit99,2026-07,1270,1270,-31.0,69.0,38.8,61.2,90.4,310,0,960,sample_end,3463716,False,2026-07-31T12:17:30+08:00
predictions,predictor5:找平衡:combo:high100:pc28_netdisk_regular,target100_limit99,2026-08,176,176,-19.4,80.6,75.2,24.8,28.0,39,0,137,sample_end,3469317,False,2026-08-14T10:43:00+08:00
predictions,predictor5:找平衡:combo:high100:pc28_netdisk_regular,target100_limit99,2026-09,170,170,-33.8,66.2,64.4,35.6,35.6,35,0,135,sample_end,3479056,False,2026-09-07T16:01:30+08:00
predictions,predictor5:找平衡:combo:low100:pc28_high_regular,target100_bankroll,2026-07,183,183,1.63,101.63,99.3,0.7,32.13,26,16,141,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor5:找平衡:combo:low100:pc28_high_regular,target100_bankroll,2026-08,41,41,2.43,102.43,87.11,12.89,13.67,6,5,30,sample_end,3468498,False,2026-08-12T09:50:30+08:00
predictions,predictor5:找平衡:combo:low100:pc28_high_regular,target100_bankroll,2026-09,12,12,3.66,103.66,95.0,5.0,5.0,2,3,7,sample_end,3477998,False,2026-09-05T01:12:30+08:00
predictions,predictor5:找平衡:combo:low100:pc28_high_regular,target100_limit99,2026-07,183,183,1.63,101.63,99.3,0.7,32.13,26,16,141,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor5:找平衡:combo:low100:pc28_high_regular,target100_limit99,2026-08,41,41,2.43,102.43,87.11,12.89,13.67,6,5,30,sample_end,3468498,False,2026-08-12T09:50:30+08:00
predictions,predictor5:找平衡:combo:low100:pc28_high_regular,target100_limit99,2026-09,12,12,3.66,103.66,95.0,5.0,5.0,2,3,7,sample_end,3477998,False,2026-09-05T01:12:30+08:00
predictions,predictor5:找平衡:combo:low100:pc28_netdisk_regular,target100_bankroll,2026-07,183,183,-15.6,84.4,77.8,22.2,34.6,42,0,141,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor5:找平衡:combo:low100:pc28_netdisk_regular,target100_bankroll,2026-08,41,41,3.4,103.4,90.2,9.8,9.8,11,0,30,sample_end,3468498,False,2026-08-12T09:50:30+08:00
predictions,predictor5:找平衡:combo:low100:pc28_netdisk_regular,target100_bankroll,2026-09,12,12,9.0,109.0,95.0,5.0,5.0,5,0,7,sample_end,3477998,False,2026-09-05T01:12:30+08:00
predictions,predictor5:找平衡:combo:low100:pc28_netdisk_regular,target100_limit99,2026-07,183,183,-15.6,84.4,77.8,22.2,34.6,42,0,141,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor5:找平衡:combo:low100:pc28_netdisk_regular,target100_limit99,2026-08,41,41,3.4,103.4,90.2,9.8,9.8,11,0,30,sample_end,3468498,False,2026-08-12T09:50:30+08:00
predictions,predictor5:找平衡:combo:low100:pc28_netdisk_regular,target100_limit99,2026-09,12,12,9.0,109.0,95.0,5.0,5.0,5,0,7,sample_end,3477998,False,2026-09-05T01:12:30+08:00
predictions,predictor5:找平衡:number:direct:pc28_high_regular,target100_bankroll,2026-07,8478,186,-100.0,0.0,0.0,100.0,100.0,7,0,179,bankrupt,3454856,False,2026-07-09T11:21:30+08:00
predictions,predictor5:找平衡:number:direct:pc28_high_regular,target100_bankroll,2026-08,2710,246,-100.0,0.0,0.0,100.0,100.0,12,0,234,bankrupt,3464160,False,2026-08-01T14:44:30+08:00
predictions,predictor5:找平衡:number:direct:pc28_high_regular,target100_bankroll,2026-09,1804,350,-100.0,0.0,0.0,100.0,103.0,20,0,330,bankrupt,3476735,False,2026-09-01T21:53:00+08:00
predictions,predictor5:找平衡:number:direct:pc28_high_regular,target100_limit99,2026-07,8478,185,-99.0,1.0,1.0,99.0,99.0,7,0,178,loss_limit,3454855,False,2026-07-09T11:18:00+08:00
predictions,predictor5:找平衡:number:direct:pc28_high_regular,target100_limit99,2026-08,2710,245,-99.0,1.0,1.0,99.0,99.0,12,0,233,loss_limit,3464159,False,2026-08-01T14:41:00+08:00
predictions,predictor5:找平衡:number:direct:pc28_high_regular,target100_limit99,2026-09,1804,349,-99.0,1.0,1.0,99.0,102.0,20,0,329,loss_limit,3476734,False,2026-09-01T21:49:30+08:00
predictions,predictor5:找平衡:number:direct:pc28_netdisk_regular,target100_bankroll,2026-07,8478,186,-100.0,0.0,0.0,100.0,100.0,7,0,179,bankrupt,3454856,False,2026-07-09T11:21:30+08:00
predictions,predictor5:找平衡:number:direct:pc28_netdisk_regular,target100_bankroll,2026-08,2710,246,-100.0,0.0,0.0,100.0,100.0,12,0,234,bankrupt,3464160,False,2026-08-01T14:44:30+08:00
predictions,predictor5:找平衡:number:direct:pc28_netdisk_regular,target100_bankroll,2026-09,1804,350,-100.0,0.0,0.0,100.0,103.0,20,0,330,bankrupt,3476735,False,2026-09-01T21:53:00+08:00
predictions,predictor5:找平衡:number:direct:pc28_netdisk_regular,target100_limit99,2026-07,8478,185,-99.0,1.0,1.0,99.0,99.0,7,0,178,loss_limit,3454855,False,2026-07-09T11:18:00+08:00
predictions,predictor5:找平衡:number:direct:pc28_netdisk_regular,target100_limit99,2026-08,2710,245,-99.0,1.0,1.0,99.0,99.0,12,0,233,loss_limit,3464159,False,2026-08-01T14:41:00+08:00
predictions,predictor5:找平衡:number:direct:pc28_netdisk_regular,target100_limit99,2026-09,1804,349,-99.0,1.0,1.0,99.0,102.0,20,0,329,loss_limit,3476734,False,2026-09-01T21:49:30+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_high_regular,target100_bankroll,2026-07,8478,5692,100.3,200.3,80.35,19.65,60.5,1558,1352,2782,profit_target,3460611,True,2026-07-23T18:46:00+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_high_regular,target100_bankroll,2026-08,2710,2710,-53.5,46.5,31.8,68.2,110.45,710,633,1367,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_high_regular,target100_bankroll,2026-09,1804,1804,-17.25,82.75,66.9,33.1,49.15,475,433,896,sample_end,3479167,False,2026-09-07T23:03:00+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_high_regular,target100_limit99,2026-07,8478,5692,100.3,200.3,80.35,19.65,60.5,1558,1352,2782,profit_target,3460611,True,2026-07-23T18:46:00+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_high_regular,target100_limit99,2026-08,2710,2710,-53.5,46.5,31.8,68.2,110.45,710,633,1367,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_high_regular,target100_limit99,2026-09,1804,1804,-17.25,82.75,66.9,33.1,49.15,475,433,896,sample_end,3479167,False,2026-09-07T23:03:00+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_netdisk_regular,target100_bankroll,2026-07,8478,8478,0.36,100.36,65.16,34.84,112.06,4282,0,4196,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_netdisk_regular,target100_bankroll,2026-08,2710,2710,-50.86,49.14,31.66,68.34,89.26,1343,0,1367,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_netdisk_regular,target100_bankroll,2026-09,1804,1804,-6.16,93.84,78.66,21.34,32.4,908,0,896,sample_end,3479167,False,2026-09-07T23:03:00+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_netdisk_regular,target100_limit99,2026-07,8478,8478,0.36,100.36,65.16,34.84,112.06,4282,0,4196,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_netdisk_regular,target100_limit99,2026-08,2710,2710,-50.86,49.14,31.66,68.34,89.26,1343,0,1367,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor5:找平衡:odd_even:direct:pc28_netdisk_regular,target100_limit99,2026-09,1804,1804,-6.16,93.84,78.66,21.34,32.4,908,0,896,sample_end,3479167,False,2026-09-07T23:03:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_high_regular,target100_bankroll,2026-07,247,247,10.9,110.9,91.25,8.75,17.4,74,47,126,sample_end,3463711,False,2026-07-31T12:00:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_high_regular,target100_bankroll,2026-08,98,98,3.8,103.8,93.35,6.65,15.6,28,22,48,sample_end,3468849,False,2026-08-13T06:52:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_high_regular,target100_bankroll,2026-09,14,14,2.25,102.25,99.7,0.3,3.0,5,2,7,sample_end,3477203,False,2026-09-03T01:44:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_high_regular,target100_limit99,2026-07,247,247,10.9,110.9,91.25,8.75,17.4,74,47,126,sample_end,3463711,False,2026-07-31T12:00:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_high_regular,target100_limit99,2026-08,98,98,3.8,103.8,93.35,6.65,15.6,28,22,48,sample_end,3468849,False,2026-08-13T06:52:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_high_regular,target100_limit99,2026-09,14,14,2.25,102.25,99.7,0.3,3.0,5,2,7,sample_end,3477203,False,2026-09-03T01:44:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_netdisk_regular,target100_bankroll,2026-07,247,247,-7.42,92.58,87.64,12.36,16.62,121,0,126,sample_end,3463711,False,2026-07-31T12:00:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_netdisk_regular,target100_bankroll,2026-08,98,98,1.0,101.0,92.6,7.4,14.18,50,0,48,sample_end,3468849,False,2026-08-13T06:52:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_netdisk_regular,target100_bankroll,2026-09,14,14,-0.14,99.86,97.94,2.06,3.04,7,0,7,sample_end,3477203,False,2026-09-03T01:44:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_netdisk_regular,target100_limit99,2026-07,247,247,-7.42,92.58,87.64,12.36,16.62,121,0,126,sample_end,3463711,False,2026-07-31T12:00:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_netdisk_regular,target100_limit99,2026-08,98,98,1.0,101.0,92.6,7.4,14.18,50,0,48,sample_end,3468849,False,2026-08-13T06:52:00+08:00
predictions,predictor5:找平衡:odd_even:high100:pc28_netdisk_regular,target100_limit99,2026-09,14,14,-0.14,99.86,97.94,2.06,3.04,7,0,7,sample_end,3477203,False,2026-09-03T01:44:00+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target100_bankroll,2026-07,8478,2656,-99.9,0.1,0.1,99.9,123.4,686,601,1369,insufficient_for_one_unit,3457439,False,2026-07-15T21:53:00+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target100_bankroll,2026-08,2710,2710,59.3,159.3,66.0,34.0,59.9,758,609,1343,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target100_bankroll,2026-09,1804,1804,9.6,109.6,90.6,9.4,35.85,496,400,908,sample_end,3479167,False,2026-09-07T23:03:00+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target100_limit99,2026-07,8478,2655,-98.9,1.1,1.1,98.9,122.4,686,601,1368,loss_limit,3457438,False,2026-07-15T21:49:30+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target100_limit99,2026-08,2710,2710,59.3,159.3,66.0,34.0,59.9,758,609,1343,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target100_limit99,2026-09,1804,1804,9.6,109.6,90.6,9.4,35.85,496,400,908,sample_end,3479167,False,2026-09-07T23:03:00+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target100_bankroll,2026-07,8478,2600,-99.26,0.74,0.74,99.26,117.32,1263,0,1337,insufficient_for_one_unit,3457381,False,2026-07-15T17:57:00+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target100_bankroll,2026-08,2710,2710,-3.34,96.66,70.16,29.84,54.64,1367,0,1343,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target100_bankroll,2026-09,1804,1804,-29.92,70.08,62.46,37.54,42.06,896,0,908,sample_end,3479167,False,2026-09-07T23:03:00+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target100_limit99,2026-07,8478,2599,-98.26,1.74,1.74,98.26,116.32,1263,0,1336,loss_limit,3457380,False,2026-07-15T17:53:30+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target100_limit99,2026-08,2710,2710,-3.34,96.66,70.16,29.84,54.64,1367,0,1343,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target100_limit99,2026-09,1804,1804,-29.92,70.08,62.46,37.54,42.06,896,0,908,sample_end,3479167,False,2026-09-07T23:03:00+08:00
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target100_bankroll,2026-07,118,118,6.75,106.75,100.0,0.0,7.85,35,25,58,sample_end,3463901,False,2026-07-31T23:38:00+08:00
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target100_bankroll,2026-08,63,63,5.3,105.3,94.55,5.45,6.3,18,17,28,sample_end,3467588,False,2026-08-10T03:39:30+08:00
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target100_bankroll,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target100_limit99,2026-07,118,118,6.75,106.75,100.0,0.0,7.85,35,25,58,sample_end,3463901,False,2026-07-31T23:38:00+08:00
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target100_limit99,2026-08,63,63,5.3,105.3,94.55,5.45,6.3,18,17,28,sample_end,3467588,False,2026-08-10T03:39:30+08:00
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target100_limit99,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target100_bankroll,2026-07,118,118,0.8,100.8,92.16,7.84,11.74,60,0,58,sample_end,3463901,False,2026-07-31T23:38:00+08:00
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target100_bankroll,2026-08,63,63,6.3,106.3,94.98,5.02,5.02,35,0,28,sample_end,3467588,False,2026-08-10T03:39:30+08:00
