family,strategy,policy,month,available_bets,bets,net,ending_bankroll,min_bankroll,max_principal_loss,max_drawdown,wins,refunds,losses,stop_reason,last_issue
predictions,fixed:big_small:小:pc28_high_regular,first_profit_limit99,2026-09,2813,22,0.95,100.95,92.7,7.3,7.3,7,3,12,profit_target,3476391
predictions,fixed:big_small:小:pc28_high_regular,target1_limit20,2026-07,9246,94,1.1,101.1,89.2,10.8,10.8,26,21,47,profit_target,3454755
predictions,fixed:big_small:小:pc28_high_regular,target1_limit20,2026-08,6358,20,1.1,101.1,96.7,3.3,4.15,6,4,10,profit_target,3463927
predictions,fixed:big_small:小:pc28_high_regular,target1_limit20,2026-09,2813,67,-19.65,80.35,80.35,19.65,20.6,11,16,40,loss_limit,3476436
predictions,fixed:big_small:小:pc28_high_regular,target5_limit20,2026-07,9246,159,5.55,105.55,89.2,10.8,10.8,43,42,74,profit_target,3454820
predictions,fixed:big_small:小:pc28_high_regular,target5_limit20,2026-08,6358,143,-19.1,80.9,80.9,19.1,20.2,34,27,82,loss_limit,3464050
predictions,fixed:big_small:小:pc28_high_regular,target5_limit20,2026-09,2813,67,-19.65,80.35,80.35,19.65,20.6,11,16,40,loss_limit,3476436
predictions,fixed:big_small:小:pc28_high_regular,target10_limit20,2026-07,9246,289,10.55,110.55,89.2,10.8,15.85,83,63,143,profit_target,3454950
predictions,fixed:big_small:小:pc28_high_regular,target10_limit20,2026-08,6358,143,-19.1,80.9,80.9,19.1,20.2,34,27,82,loss_limit,3464050
predictions,fixed:big_small:小:pc28_high_regular,target10_limit20,2026-09,2813,67,-19.65,80.35,80.35,19.65,20.6,11,16,40,loss_limit,3476436
predictions,fixed:big_small:小:pc28_high_regular,target1_limit80,2026-07,9246,94,1.1,101.1,89.2,10.8,10.8,26,21,47,profit_target,3454755
predictions,fixed:big_small:小:pc28_high_regular,target1_limit80,2026-08,6358,20,1.1,101.1,96.7,3.3,4.15,6,4,10,profit_target,3463927
predictions,fixed:big_small:小:pc28_high_regular,target1_limit80,2026-09,2813,685,2.5,102.5,69.45,30.55,31.5,190,146,349,profit_target,3477054
predictions,fixed:big_small:小:pc28_netdisk_regular,bankroll_only,2026-07,9246,8247,-99.3,0.7,0.7,99.3,128.98,4115,0,4132,insufficient_for_one_unit,3462908
predictions,fixed:big_small:小:pc28_netdisk_regular,bankroll_only,2026-08,6358,4715,-99.62,0.38,0.38,99.62,100.58,2331,0,2384,insufficient_for_one_unit,3468677
predictions,fixed:big_small:小:pc28_netdisk_regular,bankroll_only,2026-09,2813,2813,-52.88,47.12,33.14,66.86,68.78,1394,0,1419,sample_end,3479182
predictions,fixed:big_small:小:pc28_netdisk_regular,first_profit_limit20,2026-07,9246,95,0.04,100.04,84.64,15.36,15.36,48,0,47,profit_target,3454756
predictions,fixed:big_small:小:pc28_netdisk_regular,first_profit_limit20,2026-08,6358,3,0.96,100.96,99.0,1.0,1.0,2,0,1,profit_target,3463910
predictions,fixed:big_small:小:pc28_netdisk_regular,first_profit_limit20,2026-09,2813,3,0.96,100.96,99.0,1.0,1.0,2,0,1,profit_target,3476372
predictions,fixed:big_small:小:pc28_netdisk_regular,first_profit_limit99,2026-07,9246,95,0.04,100.04,84.64,15.36,15.36,48,0,47,profit_target,3454756
predictions,fixed:big_small:小:pc28_netdisk_regular,first_profit_limit99,2026-08,6358,3,0.96,100.96,99.0,1.0,1.0,2,0,1,profit_target,3463910
predictions,fixed:big_small:小:pc28_netdisk_regular,first_profit_limit99,2026-09,2813,3,0.96,100.96,99.0,1.0,1.0,2,0,1,profit_target,3476372
predictions,fixed:big_small:小:pc28_netdisk_regular,target1_limit20,2026-07,9246,141,1.56,101.56,84.64,15.36,15.36,72,0,69,profit_target,3454802
predictions,fixed:big_small:小:pc28_netdisk_regular,target1_limit20,2026-08,6358,134,-19.16,80.84,80.84,19.16,20.12,58,0,76,loss_limit,3464041
predictions,fixed:big_small:小:pc28_netdisk_regular,target1_limit20,2026-09,2813,6,1.92,101.92,99.0,1.0,1.0,4,0,2,profit_target,3476375
predictions,fixed:big_small:小:pc28_netdisk_regular,target5_limit20,2026-07,9246,149,5.44,105.44,84.64,15.36,15.36,78,0,71,profit_target,3454810
predictions,fixed:big_small:小:pc28_netdisk_regular,target5_limit20,2026-08,6358,134,-19.16,80.84,80.84,19.16,20.12,58,0,76,loss_limit,3464041
predictions,fixed:big_small:小:pc28_netdisk_regular,target5_limit20,2026-09,2813,291,-19.74,80.26,80.26,19.74,21.66,137,0,154,loss_limit,3476660
predictions,fixed:big_small:小:pc28_netdisk_regular,target10_limit20,2026-07,9246,160,10.28,110.28,84.64,15.36,15.36,86,0,74,profit_target,3454821
predictions,fixed:big_small:小:pc28_netdisk_regular,target10_limit20,2026-08,6358,134,-19.16,80.84,80.84,19.16,20.12,58,0,76,loss_limit,3464041
predictions,fixed:big_small:小:pc28_netdisk_regular,target10_limit20,2026-09,2813,291,-19.74,80.26,80.26,19.74,21.66,137,0,154,loss_limit,3476660
predictions,fixed:big_small:小:pc28_netdisk_regular,target1_limit80,2026-07,9246,141,1.56,101.56,84.64,15.36,15.36,72,0,69,profit_target,3454802
predictions,fixed:big_small:小:pc28_netdisk_regular,target1_limit80,2026-08,6358,2945,-79.94,20.06,20.06,79.94,80.9,1447,0,1498,loss_limit,3466897
predictions,fixed:big_small:小:pc28_netdisk_regular,target1_limit80,2026-09,2813,6,1.92,101.92,99.0,1.0,1.0,4,0,2,profit_target,3476375
predictions,fixed:combo:大单:pc28_high_regular,bankroll_only,2026-07,9246,1515,-99.67,0.33,0.33,99.67,169.84,201,143,1171,insufficient_for_one_unit,3456176
predictions,fixed:combo:大单:pc28_high_regular,bankroll_only,2026-08,6358,2113,-99.29,0.71,0.71,99.29,166.12,287,197,1629,insufficient_for_one_unit,3466065
predictions,fixed:combo:大单:pc28_high_regular,bankroll_only,2026-09,2813,2813,144.57,244.57,83.17,16.83,74.11,429,242,2142,sample_end,3479182
predictions,fixed:combo:大单:pc28_high_regular,first_profit_limit20,2026-07,9246,1,5.33,105.33,100.0,0.0,0.0,1,0,0,profit_target,3454662
predictions,fixed:combo:大单:pc28_high_regular,first_profit_limit20,2026-08,6358,5,1.33,101.33,96.0,4.0,4.0,1,0,4,profit_target,3463912
predictions,fixed:combo:大单:pc28_high_regular,first_profit_limit20,2026-09,2813,4,2.33,102.33,97.0,3.0,3.0,1,0,3,profit_target,3476373
predictions,fixed:combo:大单:pc28_high_regular,first_profit_limit99,2026-07,9246,1,5.33,105.33,100.0,0.0,0.0,1,0,0,profit_target,3454662
predictions,fixed:combo:大单:pc28_high_regular,first_profit_limit99,2026-08,6358,5,1.33,101.33,96.0,4.0,4.0,1,0,4,profit_target,3463912
predictions,fixed:combo:大单:pc28_high_regular,first_profit_limit99,2026-09,2813,4,2.33,102.33,97.0,3.0,3.0,1,0,3,profit_target,3476373
predictions,fixed:combo:大单:pc28_high_regular,target1_limit20,2026-07,9246,1,5.33,105.33,100.0,0.0,0.0,1,0,0,profit_target,3454662
predictions,fixed:combo:大单:pc28_high_regular,target1_limit20,2026-08,6358,5,1.33,101.33,96.0,4.0,4.0,1,0,4,profit_target,3463912
predictions,fixed:combo:大单:pc28_high_regular,target1_limit20,2026-09,2813,4,2.33,102.33,97.0,3.0,3.0,1,0,3,profit_target,3476373
predictions,fixed:combo:大单:pc28_high_regular,target5_limit20,2026-07,9246,1,5.33,105.33,100.0,0.0,0.0,1,0,0,profit_target,3454662
predictions,fixed:combo:大单:pc28_high_regular,target5_limit20,2026-08,6358,38,7.31,107.31,90.66,9.34,14.0,7,1,30,profit_target,3463945
predictions,fixed:combo:大单:pc28_high_regular,target5_limit20,2026-09,2813,13,7.99,107.99,97.0,3.0,5.0,3,2,8,profit_target,3476382
predictions,fixed:combo:大单:pc28_high_regular,target10_limit20,2026-07,9246,15,12.32,112.32,97.33,2.67,8.0,4,2,9,profit_target,3454676
predictions,fixed:combo:大单:pc28_high_regular,target10_limit20,2026-08,6358,39,12.64,112.64,90.66,9.34,14.0,8,1,30,profit_target,3463946
predictions,fixed:combo:大单:pc28_high_regular,target10_limit20,2026-09,2813,49,11.97,111.97,94.99,5.01,13.0,9,4,36,profit_target,3476418
predictions,fixed:combo:大单:pc28_high_regular,target1_limit80,2026-07,9246,1,5.33,105.33,100.0,0.0,0.0,1,0,0,profit_target,3454662
predictions,fixed:combo:大单:pc28_high_regular,target1_limit80,2026-08,6358,5,1.33,101.33,96.0,4.0,4.0,1,0,4,profit_target,3463912
predictions,fixed:combo:大单:pc28_high_regular,target1_limit80,2026-09,2813,4,2.33,102.33,97.0,3.0,3.0,1,0,3,profit_target,3476373
predictions,fixed:combo:大单:pc28_netdisk_regular,bankroll_only,2026-07,9246,2174,-99.2,0.8,0.8,99.2,134.0,494,0,1680,insufficient_for_one_unit,3456835
predictions,fixed:combo:大单:pc28_netdisk_regular,bankroll_only,2026-08,6358,1582,-99.4,0.6,0.6,99.4,135.6,353,0,1229,insufficient_for_one_unit,3465489
predictions,fixed:combo:大单:pc28_netdisk_regular,bankroll_only,2026-09,2813,2813,5.2,105.2,63.4,36.6,66.0,671,0,2142,sample_end,3479182
predictions,fixed:combo:大单:pc28_netdisk_regular,first_profit_limit20,2026-07,9246,1,3.2,103.2,100.0,0.0,0.0,1,0,0,profit_target,3454662
predictions,fixed:combo:大单:pc28_netdisk_regular,first_profit_limit20,2026-08,6358,8,0.4,100.4,96.0,4.0,4.0,2,0,6,profit_target,3463915
predictions,fixed:combo:大单:pc28_netdisk_regular,first_profit_limit20,2026-09,2813,4,0.2,100.2,97.0,3.0,3.0,1,0,3,profit_target,3476373
predictions,fixed:combo:大单:pc28_netdisk_regular,first_profit_limit99,2026-07,9246,1,3.2,103.2,100.0,0.0,0.0,1,0,0,profit_target,3454662
predictions,fixed:combo:大单:pc28_netdisk_regular,first_profit_limit99,2026-08,6358,8,0.4,100.4,96.0,4.0,4.0,2,0,6,profit_target,3463915
predictions,fixed:combo:大单:pc28_netdisk_regular,first_profit_limit99,2026-09,2813,4,0.2,100.2,97.0,3.0,3.0,1,0,3,profit_target,3476373
predictions,fixed:combo:大单:pc28_netdisk_regular,target1_limit20,2026-07,9246,1,3.2,103.2,100.0,0.0,0.0,1,0,0,profit_target,3454662
predictions,fixed:combo:大单:pc28_netdisk_regular,target1_limit20,2026-08,6358,11,1.6,101.6,96.0,4.0,4.0,3,0,8,profit_target,3463918
predictions,fixed:combo:大单:pc28_netdisk_regular,target1_limit20,2026-09,2813,11,1.6,101.6,97.0,3.0,3.0,3,0,8,profit_target,3476380
predictions,fixed:combo:大单:pc28_netdisk_regular,target5_limit20,2026-07,9246,13,8.0,108.0,100.0,0.0,3.0,5,0,8,profit_target,3454674
predictions,fixed:combo:大单:pc28_netdisk_regular,target5_limit20,2026-08,6358,85,7.4,107.4,87.8,12.2,13.8,22,0,63,profit_target,3463992
predictions,fixed:combo:大单:pc28_netdisk_regular,target5_limit20,2026-09,2813,13,8.0,108.0,97.0,3.0,3.0,5,0,8,profit_target,3476382
predictions,fixed:combo:大单:pc28_netdisk_regular,target10_limit20,2026-07,9246,15,10.2,110.2,100.0,0.0,3.0,6,0,9,profit_target,3454676
predictions,fixed:combo:大单:pc28_netdisk_regular,target10_limit20,2026-08,6358,88,12.8,112.8,87.8,12.2,13.8,24,0,64,profit_target,3463995
predictions,fixed:combo:大单:pc28_netdisk_regular,target10_limit20,2026-09,2813,64,11.6,111.6,96.6,3.4,11.4,18,0,46,profit_target,3476433
predictions,fixed:combo:大单:pc28_netdisk_regular,target1_limit80,2026-07,9246,1,3.2,103.2,100.0,0.0,0.0,1,0,0,profit_target,3454662
predictions,fixed:combo:大单:pc28_netdisk_regular,target1_limit80,2026-08,6358,11,1.6,101.6,96.0,4.0,4.0,3,0,8,profit_target,3463918
predictions,fixed:combo:大单:pc28_netdisk_regular,target1_limit80,2026-09,2813,11,1.6,101.6,97.0,3.0,3.0,3,0,8,profit_target,3476380
predictions,fixed:combo:大双:pc28_high_regular,bankroll_only,2026-07,9246,9246,-18.18,81.82,15.92,84.08,158.6,1169,1302,6775,sample_end,3463907
predictions,fixed:combo:大双:pc28_high_regular,bankroll_only,2026-08,6358,4828,-99.14,0.86,0.86,99.14,171.98,587,749,3492,insufficient_for_one_unit,3468790
predictions,fixed:combo:大双:pc28_high_regular,bankroll_only,2026-09,2813,2813,-7.32,92.68,48.7,51.3,107.58,356,392,2065,sample_end,3479182
predictions,fixed:combo:大双:pc28_high_regular,first_profit_limit20,2026-07,9246,6,2.78,102.78,97.0,3.0,3.0,1,2,3,profit_target,3454667
predictions,fixed:combo:大双:pc28_high_regular,first_profit_limit20,2026-08,6358,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3463908
predictions,fixed:combo:大双:pc28_high_regular,first_profit_limit20,2026-09,2813,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,fixed:combo:大双:pc28_high_regular,first_profit_limit99,2026-07,9246,6,2.78,102.78,97.0,3.0,3.0,1,2,3,profit_target,3454667
predictions,fixed:combo:大双:pc28_high_regular,first_profit_limit99,2026-08,6358,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3463908
predictions,fixed:combo:大双:pc28_high_regular,first_profit_limit99,2026-09,2813,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,fixed:combo:大双:pc28_high_regular,target1_limit20,2026-07,9246,6,2.78,102.78,97.0,3.0,3.0,1,2,3,profit_target,3454667
predictions,fixed:combo:大双:pc28_high_regular,target1_limit20,2026-08,6358,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3463908
predictions,fixed:combo:大双:pc28_high_regular,target1_limit20,2026-09,2813,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,fixed:combo:大双:pc28_high_regular,target5_limit20,2026-07,9246,16,7.34,107.34,96.78,3.22,6.0,3,3,10,profit_target,3454677
predictions,fixed:combo:大双:pc28_high_regular,target5_limit20,2026-08,6358,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3463908
predictions,fixed:combo:大双:pc28_high_regular,target5_limit20,2026-09,2813,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,fixed:combo:大双:pc28_high_regular,target10_limit20,2026-07,9246,102,-19.2,80.8,80.8,19.2,29.1,10,15,77,loss_limit,3454763
predictions,fixed:combo:大双:pc28_high_regular,target10_limit20,2026-08,6358,7,13.34,113.34,100.0,0.0,2.0,3,0,4,profit_target,3463914
predictions,fixed:combo:大双:pc28_high_regular,target10_limit20,2026-09,2813,91,12.14,112.14,84.34,15.66,21.44,13,15,63,profit_target,3476460
predictions,fixed:combo:大双:pc28_high_regular,target1_limit80,2026-07,9246,6,2.78,102.78,97.0,3.0,3.0,1,2,3,profit_target,3454667
predictions,fixed:combo:大双:pc28_high_regular,target1_limit80,2026-08,6358,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3463908
predictions,fixed:combo:大双:pc28_high_regular,target1_limit80,2026-09,2813,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,fixed:combo:大双:pc28_netdisk_regular,bankroll_only,2026-07,9246,2364,-99.6,0.4,0.4,99.6,107.0,629,0,1735,insufficient_for_one_unit,3457025
predictions,fixed:combo:大双:pc28_netdisk_regular,bankroll_only,2026-08,6358,6346,-100.0,0.0,0.0,100.0,154.6,1735,0,4611,bankrupt,3476357
predictions,fixed:combo:大双:pc28_netdisk_regular,bankroll_only,2026-09,2813,1806,-99.6,0.4,0.4,99.6,122.0,474,0,1332,insufficient_for_one_unit,3478175
predictions,fixed:combo:大双:pc28_netdisk_regular,first_profit_limit20,2026-07,9246,3,0.6,100.6,98.0,2.0,2.0,1,0,2,profit_target,3454664
predictions,fixed:combo:大双:pc28_netdisk_regular,first_profit_limit20,2026-08,6358,1,2.6,102.6,100.0,0.0,0.0,1,0,0,profit_target,3463908
predictions,fixed:combo:大双:pc28_netdisk_regular,first_profit_limit20,2026-09,2813,1,2.6,102.6,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,fixed:combo:大双:pc28_netdisk_regular,first_profit_limit99,2026-07,9246,3,0.6,100.6,98.0,2.0,2.0,1,0,2,profit_target,3454664
predictions,fixed:combo:大双:pc28_netdisk_regular,first_profit_limit99,2026-08,6358,1,2.6,102.6,100.0,0.0,0.0,1,0,0,profit_target,3463908
predictions,fixed:combo:大双:pc28_netdisk_regular,first_profit_limit99,2026-09,2813,1,2.6,102.6,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,fixed:combo:大双:pc28_netdisk_regular,target1_limit20,2026-07,9246,5,2.2,102.2,98.0,2.0,2.0,2,0,3,profit_target,3454666
predictions,fixed:combo:大双:pc28_netdisk_regular,target1_limit20,2026-08,6358,1,2.6,102.6,100.0,0.0,0.0,1,0,0,profit_target,3463908
predictions,fixed:combo:大双:pc28_netdisk_regular,target1_limit20,2026-09,2813,1,2.6,102.6,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,fixed:combo:大双:pc28_netdisk_regular,target5_limit20,2026-07,9246,9,5.4,105.4,98.0,2.0,2.0,4,0,5,profit_target,3454670
predictions,fixed:combo:大双:pc28_netdisk_regular,target5_limit20,2026-08,6358,13,5.0,105.0,100.0,0.0,2.0,5,0,8,profit_target,3463920
predictions,fixed:combo:大双:pc28_netdisk_regular,target5_limit20,2026-09,2813,16,5.6,105.6,97.6,2.4,5.0,6,0,10,profit_target,3476385
predictions,fixed:combo:大双:pc28_netdisk_regular,target10_limit20,2026-07,9246,131,-19.4,80.6,80.6,19.4,26.8,31,0,100,loss_limit,3454792
predictions,fixed:combo:大双:pc28_netdisk_regular,target10_limit20,2026-08,6358,22,10.4,110.4,100.0,0.0,3.0,9,0,13,profit_target,3463929
predictions,fixed:combo:大双:pc28_netdisk_regular,target10_limit20,2026-09,2813,61,11.0,111.0,95.6,4.4,12.0,20,0,41,profit_target,3476430
predictions,fixed:combo:大双:pc28_netdisk_regular,target1_limit80,2026-07,9246,5,2.2,102.2,98.0,2.0,2.0,2,0,3,profit_target,3454666
predictions,fixed:combo:大双:pc28_netdisk_regular,target1_limit80,2026-08,6358,1,2.6,102.6,100.0,0.0,0.0,1,0,0,profit_target,3463908
predictions,fixed:combo:大双:pc28_netdisk_regular,target1_limit80,2026-09,2813,1,2.6,102.6,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,fixed:combo:小单:pc28_high_regular,bankroll_only,2026-07,9246,3742,-99.1,0.9,0.9,99.1,143.4,455,558,2729,insufficient_for_one_unit,3458403
predictions,fixed:combo:小单:pc28_high_regular,bankroll_only,2026-08,6358,1474,-99.5,0.5,0.5,99.5,114.96,175,188,1111,insufficient_for_one_unit,3465381
predictions,fixed:combo:小单:pc28_high_regular,bankroll_only,2026-09,2813,2687,-99.6,0.4,0.4,99.6,154.1,330,350,2007,insufficient_for_one_unit,3479056
predictions,fixed:combo:小单:pc28_high_regular,first_profit_limit20,2026-07,9246,27,-19.22,80.78,80.78,19.22,19.22,1,1,25,loss_limit,3454688
predictions,fixed:combo:小单:pc28_high_regular,first_profit_limit20,2026-08,6358,6,1.78,101.78,96.0,4.0,4.0,1,1,4,profit_target,3463913
predictions,fixed:combo:小单:pc28_high_regular,first_profit_limit20,2026-09,2813,20,3.34,103.34,87.0,13.0,13.0,3,3,14,profit_target,3476389
predictions,fixed:combo:小单:pc28_high_regular,first_profit_limit99,2026-07,9246,559,0.38,100.38,54.5,45.5,45.5,71,78,410,profit_target,3455220
predictions,fixed:combo:小单:pc28_high_regular,first_profit_limit99,2026-08,6358,6,1.78,101.78,96.0,4.0,4.0,1,1,4,profit_target,3463913
predictions,fixed:combo:小单:pc28_high_regular,first_profit_limit99,2026-09,2813,20,3.34,103.34,87.0,13.0,13.0,3,3,14,profit_target,3476389
predictions,fixed:combo:小单:pc28_high_regular,target1_limit20,2026-07,9246,27,-19.22,80.78,80.78,19.22,19.22,1,1,25,loss_limit,3454688
predictions,fixed:combo:小单:pc28_high_regular,target1_limit20,2026-08,6358,6,1.78,101.78,96.0,4.0,4.0,1,1,4,profit_target,3463913
predictions,fixed:combo:小单:pc28_high_regular,target1_limit20,2026-09,2813,20,3.34,103.34,87.0,13.0,13.0,3,3,14,profit_target,3476389
predictions,fixed:combo:小单:pc28_high_regular,target5_limit20,2026-07,9246,27,-19.22,80.78,80.78,19.22,19.22,1,1,25,loss_limit,3454688
predictions,fixed:combo:小单:pc28_high_regular,target5_limit20,2026-08,6358,29,7.9,107.9,96.0,4.0,7.22,5,3,21,profit_target,3463936
predictions,fixed:combo:小单:pc28_high_regular,target5_limit20,2026-09,2813,22,8.12,108.12,87.0,13.0,13.0,4,3,15,profit_target,3476391
predictions,fixed:combo:小单:pc28_high_regular,target10_limit20,2026-07,9246,27,-19.22,80.78,80.78,19.22,19.22,1,1,25,loss_limit,3454688
predictions,fixed:combo:小单:pc28_high_regular,target10_limit20,2026-08,6358,33,10.68,110.68,96.0,4.0,7.22,6,3,24,profit_target,3463940
predictions,fixed:combo:小单:pc28_high_regular,target10_limit20,2026-09,2813,61,-19.88,80.12,80.12,19.88,28.0,4,14,43,loss_limit,3476430
predictions,fixed:combo:小单:pc28_high_regular,target1_limit80,2026-07,9246,564,2.16,102.16,54.5,45.5,45.5,72,78,414,profit_target,3455225
predictions,fixed:combo:小单:pc28_high_regular,target1_limit80,2026-08,6358,6,1.78,101.78,96.0,4.0,4.0,1,1,4,profit_target,3463913
